Label,plus_test,minus_test
1641a1,False,False
1641c1,False,False
1666g1,False,False
1666g2,False,False
1680g1,False,False
1680g2,False,False
1680g3,False,False
1680g4,False,False
1683g1,False,False
1690a1,False,False
1690a2,False,False
1690a3,False,False
1690a4,False,False
1692b1,False,False
1710b1,False,False
1710b2,False,False
1710l1,False,False
1710l2,False,False
1719b1,False,False
1719b2,False,False
1722j1,False,False
1722j2,False,False
1731b1,False,False
1740a1,False,False
1740a2,False,False
1740b1,False,False
1740b2,False,False
1752h1,False,False
1752h2,False,False
1758d1,False,False
1765a1,False,False
1770a1,False,False
1770b1,False,False
1784a1,False,False
1800p1,False,False
1800p2,False,False
1800q1,False,False
1800q2,False,False
1814a1,False,False
1833d1,False,False
1848f1,False,False
1866f1,False,False
1866f2,False,False
1878a1,False,False
1878a2,False,False
1904e1,False,False
1904e2,False,False
1914d1,False,False
1914d2,False,False
1920p1,False,True
1920p2,False,True
1936k1,False,False
1936k2,False,False
1936l1,False,False
1936l2,False,False
1950bb1,False,False
1950bb2,False,False
1952c1,False,False
1952d1,False,False
1998a1,False,False
2031b1,False,False
2032d1,False,False
2032d2,False,False
2032d3,False,False
2032d4,False,False
2040q1,False,False
2054e1,False,False
2054e2,False,False
2068b1,False,False
2070l1,False,False
2070l2,False,False
2086c1,False,False
2096b1,False,False
2112v1,False,False
2112v2,False,False
2112v3,False,False
2112v4,False,False
2115g1,False,False
2124a1,False,False
2142e1,False,False
2142e2,False,False
2142t1,False,False
2142t2,False,False
2146d1,False,False
2163b1,False,False
2163b2,False,False
2163b3,False,False
2163b4,False,False
2170o1,False,False
2175e1,False,False
2175e2,False,False
2205c1,False,False
2205c2,False,False
2205d1,False,False
2205d2,False,False
2208i1,False,False
2208i2,False,False
2262e1,False,False
2262e2,False,False
2304a1,False,False
2304a2,False,False
2304b1,False,False
2304b2,False,False
2304p1,False,False
2304p2,False,False
2318d1,False,False
2325i1,False,False
2325i2,False,False
2328e1,False,False
2328e2,False,False
2345b1,False,False
2358a1,False,False
2358b1,False,False
2358m1,False,False
2358n1,False,False
2370a1,False,False
2370a2,False,False
2373f1,False,False
2376a1,False,False
2376c1,False,False
2394j1,False,False
2394j2,False,False
2397d1,False,False
2436a1,False,False
2436a2,False,False
2442c1,False,False
2442c2,False,False
2442c3,False,False
2442c4,False,False
2484g1,False,False
2490k1,False,False
2490k2,False,False
2506a1,False,False
2506a2,False,False
2538c1,False,False
2538d1,False,False
2544d1,False,False
2576o1,False,False
2586c1,False,False
2586c2,False,False
2598a1,False,False
2598a2,False,False
2610f1,False,False
2610f2,False,False
2611b1,False,False
2624h1,False,False
2624h2,False,False
2640l1,False,False
2640l2,False,False
2640l3,False,False
2640l4,False,False
2645c1,False,False
2650d1,False,False
2652b1,False,False
2652b2,False,False
2656f1,False,False
2658e1,False,False
2674d1,False,False
2674d2,False,False
2706r1,False,False
2706r3,False,False
2730h1,False,False
2730h2,False,False
2730h3,False,False
2730h4,False,False
2735b1,False,False
2740a1,False,False
2760h3,False,False
2760h4,False,False
2760i1,False,False
2800b1,False,True
2800k1,False,False
2800l1,False,False
2817b1,False,False
2817b2,False,False
2829d1,False,False
2829d2,False,False
2832b1,False,False
2832b2,False,False
2832b3,False,False
2832b4,False,False
2952f1,False,False
2952f2,False,False
2964a1,False,False
2964a2,False,False
2991a1,False,False
3025a1,False,False
3025a2,False,False
3055a1,False,False
3078f1,False,False
3102f1,False,False
3122a1,False,False
3122a2,False,False
3135a1,False,False
3135a2,False,False
3136t1,False,False
3136t2,False,False
3136t3,False,False
3136t4,False,False
3136u1,False,False
3136u2,False,False
3136v1,False,False
3136v2,False,False
3154c1,False,False
3165b1,False,False
3165b2,False,False
3165b3,False,False
3165b4,False,False
3267j1,False,False
3267k1,False,False
3276c1,False,False
3276c2,False,False
3276d1,False,False
3276d2,False,False
3300q1,False,False
3300q2,False,False
3330i1,False,False
3330i2,False,False
3339b1,False,False
3339b2,False,False
3342a1,False,False
3345a1,False,False
3360n1,False,False
3360n2,False,False
3360n3,False,False
3360n4,False,False
3360s1,False,False
3360s2,False,False
3360s3,False,False
3360s4,False,False
3393e1,False,False
3393e2,False,False
3423c1,False,False
3423c2,False,False
3429a1,False,False
3429b1,False,False
3435a1,False,False
3435a2,False,False
3448c1,False,False
3458b1,False,False
3479f1,False,True
3479g1,False,False
3504a1,False,False
3504a2,False,False
3507b1,False,False
3509e1,False,False
3510i1,False,False
3510n1,False,True
3536k1,False,False
3536k2,False,False
3536l1,False,False
3536l2,False,False
3542d1,False,False
3542d2,False,False
3542l1,False,False
3542s1,False,False
3570c1,False,False
3570c2,False,False
3570g1,False,False
3570g2,False,False
3570g3,False,False
3570g4,False,False
3570l1,False,True
3570l2,False,True
3570m1,False,False
3570m4,False,False
3606c1,False,False
3606c2,False,False
3606c3,False,False
3606c4,False,False
3608b1,False,False
3610a1,False,False
3610h1,False,False
3615a1,False,False
3615a2,False,False
3620b1,False,False
3620b2,False,False
3624b1,False,False
3658c1,False,False
3658c2,False,False
3669b1,False,False
3684b1,False,False
3696h1,False,False
3696h2,False,False
3696u1,False,False
3696u2,False,False
3696u3,False,False
3696u4,False,False
3705c1,False,False
3705c2,False,False
3705c3,False,False
3705c4,False,False
3720d1,False,False
3720d2,False,False
3723a1,False,False
3735e1,False,False
3735e2,False,False
3735e3,False,False
3735e4,False,False
3757a1,False,False
3757a2,False,False
3760m1,False,False
3762n1,False,False
3762n2,False,False
3776a1,False,False
3776c1,False,False
3776u1,False,False
3776w1,False,False
3786d1,False,False
3794d1,False,False
3794d2,False,False
3806b1,False,False
3806g1,False,False
3806i1,False,False
3822a1,False,False
3840d1,False,False
3840d2,False,False
3840y1,False,False
3840y2,False,False
3872a1,False,True
3872a2,False,True
3879h1,False,False
3879h2,False,False
3879h3,False,False
3879h4,False,False
3887a1,False,False
3887b1,False,False
3900d1,False,False
3900d2,False,False
3900e1,False,False
3900n1,False,False
3906g1,False,False
3906g2,False,False
3906g3,False,False
3906g4,False,False
3910c1,False,False
3910i1,False,False
3927d1,False,False
3927d2,False,False
3927d3,False,False
3927d4,False,False
3975j1,False,False
3975j2,False,False
3975j3,False,False
3975j4,False,False
3978f1,False,False
3978f2,False,False
3978h1,False,False
3978h2,False,False
3990w1,False,False
4002a1,False,False
4002a2,False,False
4008c1,False,False
4014d1,False,False
4018g1,False,False
4018g2,False,False
4046a1,False,False
4046c1,False,False
4046c2,False,False
4046g1,False,False
4046q1,False,False
4046q2,False,False
4053f1,False,False
4053f2,False,False
4074i1,False,False
4074i2,False,False
4080j1,False,False
4098d1,False,False
4112a1,False,False
4112h1,False,False
4112i1,False,False
4112i2,False,False
4112i3,False,False
4112i4,False,False
4136d1,False,False
4140c1,False,False
4148a1,False,False
4150h1,False,False
4150m1,False,False
4160a1,False,False
4160a2,False,False
4160a3,False,False
4160a4,False,False
4161e1,False,False
4161e2,False,False
4176x1,False,False
4176z1,False,False
4182c1,False,False
4182c2,False,False
4191a1,False,False
4200g1,False,False
4200g2,False,False
4210c1,False,False
4210c2,False,False
4216f1,False,False
4232f1,False,False
4232g1,False,False
4251b1,False,False
4251b2,False,False
4278h1,False,False
4278h2,False,False
4280c1,False,False
4290k1,False,False
4290k2,False,False
4290k3,False,False
4290k4,False,False
4290q1,False,False
4290q2,False,False
4312i1,False,False
4312i2,False,False
4312j1,False,False
4312j2,False,False
4350h1,False,False
4350h2,False,False
4350bb1,False,False
4350bb2,False,False
4360b1,False,False
4360b2,False,False
4365b1,False,False
4365b2,False,False
4400x1,False,False
4400x2,False,False
4400y1,False,False
4400y2,False,False
4416d1,False,False
4416d2,False,False
4416l1,False,False
4416l2,False,False
4418b1,False,False
4418c1,False,False
4425j1,False,False
4425j2,False,False
4425j3,False,False
4425j4,False,False
4464q1,False,False
4466c1,False,False
4466c2,False,False
4473a1,False,False
4488g1,False,False
4488g2,False,False
4489a1,False,False
4490d1,False,False
4494c1,False,False
4494c2,False,False
4494c3,False,False
4494c4,False,False
4509b1,False,False
4510g1,False,False
4510g2,False,False
4512a1,False,False
4512f1,False,False
4550s3,False,False
4557h1,False,False
4557m1,False,False
4578d1,False,False
4578d2,False,False
4588c1,False,False
4590n1,False,False
4599d1,False,False
4599d2,False,False
4606e1,False,False
4606e2,False,False
4609a1,False,False
4613a1,False,False
4620f1,False,False
4620f2,False,False
4620l1,False,False
4620l2,False,False
4640a1,False,False
4640a2,False,False
4640b1,False,False
4640b2,False,False
4648a1,False,False
4655i1,False,False
4655o1,False,False
4656a1,False,False
4656a2,False,False
4662f1,False,False
4662f2,False,False
4685a1,False,False
4688e1,False,False
4704n1,False,False
4704n2,False,False
4704w1,False,False
4704w2,False,False
4706e1,False,False
4711a1,False,False
4711a2,False,False
4720c1,False,False
4720c2,False,False
4734a1,False,False
4738a1,False,False
4752d1,False,False
4752m1,False,False
4770l1,False,False
4770l2,False,False
4770m1,False,False
4770t1,False,False
4770t2,False,False
4805g1,False,False
4810d1,False,False
4810d2,False,False
4818d1,False,False
4821a1,False,False
4827b1,False,False
4830ba3,False,False
4830ba4,False,False
4845a1,False,False
4845a2,False,False
4851j1,False,False
4851j2,False,False
4851j3,False,False
4851j4,False,False
4867a1,False,False
4898a1,False,False
4914l1,False,False
4923b1,False,False
4928ba1,False,False
4928ba2,False,False
4929a1,False,False
4934b1,False,False
4949a1,False,False
4949f1,False,False
4950q1,False,False
4950q2,False,False
4961a1,False,False
4962i1,False,True
4966b1,False,False
4966c1,False,False
4974d1,False,False
4992a1,False,False
4992a2,False,False
4992e1,False,False
4992e2,False,False
4992g1,False,False
4992g2,False,False
4998br1,False,False
5013d1,False,False
5025e1,False,False
5025e2,False,False
5037c1,False,False
5037c2,False,False
5046b1,False,False
5075b1,False,False
5075b2,False,False
5076b1,False,False
5082r1,False,False
5082r2,False,False
5082r3,False,False
5082r4,False,False
5106e1,False,False
5128a1,False,False
5136n1,False,False
5150i1,False,False
5151a1,False,False
5151a2,False,False
5168h1,False,False
5168h2,False,False
5170c1,False,False
5175n1,False,False
5178l1,False,False
5178l2,False,False
5180c1,False,False
5193a1,False,False
5208l1,False,False
5208l2,False,False
5208l3,False,False
5208l4,False,False
5232g1,False,False
5232h1,False,False
5232h2,False,False
5236d1,False,False
5252a1,False,False
5252a2,False,False
5270e1,False,False
5270e2,False,False
5270e3,False,False
5270e4,False,False
5274h1,False,True
5286a1,False,False
5298b1,False,False
5310r1,False,False
5312p1,False,False
5340a1,False,False
5355h1,False,False
5355h2,False,False
5355h3,False,False
5355h4,False,False
5355t1,False,False
5376a1,False,False
5376a2,False,False
5376e1,False,False
5376e2,False,False
5376h1,False,True
5376h2,False,True
5376j1,False,False
5376j2,False,False
5382n1,False,False
5382n2,False,False
5394l1,False,False
5395c1,False,False
5405a1,False,False
5406j1,False,False
5408a1,False,False
5408a2,False,False
5408a3,False,False
5408a4,False,False
5408k1,False,False
5408k2,False,False
5417b1,False,False
5417c1,False,False
5472m1,False,False
5472m2,False,False
5474a1,False,False
5474a2,False,False
5478d1,False,False
5478d2,False,False
5478i1,False,False
5478i2,False,False
5499h1,False,False
5520h1,False,False
5520s1,False,False
5530k1,False,False
5532a1,False,False
5537a1,False,False
5537a2,False,False
5544o1,False,False
5550j1,False,False
5550o1,False,False
5550o2,False,False
5550be1,False,False
5568c1,False,False
5568bd1,False,False
5577d1,False,False
5577d2,False,False
5577d3,False,False
5577d4,False,False
5586v1,False,False
5586v2,False,False
5586ba1,False,False
5586ba2,False,False
5598k1,False,False
5598k2,False,False
5610e1,False,False
5610e2,False,False
5616m1,False,False
5622d1,False,False
5622d2,False,False
5634f1,False,False
5634f2,False,False
5635e1,False,False
5635e2,False,False
5650g1,False,False
5650h1,False,False
5672a1,False,False
5704b1,False,False
5730o1,False,False
5730o2,False,False
5742t1,False,False
5742t2,False,False
5746d1,False,False
5746d2,False,False
5746j1,False,False
5746j2,False,False
5754c1,False,False
5757e1,False,False
5757e2,False,False
5760x1,False,False
5760x2,False,False
5763c1,False,False
5766a1,False,False
5766h1,False,False
5766h2,False,False
5766i1,False,False
5782d1,False,False
5785b1,False,False
5785b2,False,False
5785b3,False,False
5785b4,False,False
5787a1,False,False
5796e1,False,False
5814h1,False,False
5814h2,False,False
5840f1,False,False
5840f2,False,False
5850bj1,False,False
5850bj3,False,False
5850bj4,False,False
5856h1,False,False
5862l1,False,False
5900c1,False,False
5910b1,False,False
5910e1,False,False
5913a1,False,False
5913b1,False,False
5918d1,False,False
5920n1,False,False
5925d1,False,False
5925h1,False,False
5928l1,False,False
5929d1,False,False
5929d2,False,False
5929f1,False,False
5929f2,False,False
5940o1,False,False
5950e1,False,False
5950f1,False,False
5950f2,False,False
5950n1,False,False
5950n2,False,False
5952q1,False,False
5980e1,False,False
6006b1,False,False
6006b2,False,False
6006i1,False,False
6006i3,False,False
6006i4,False,False
6018g1,False,False
6018g2,False,False
6040e1,False,False
6040g1,False,False
6040g2,False,False
6050o1,False,False
6050o2,False,False
6090u1,False,False
6090u2,False,False
6090w1,False,False
6093b1,False,False
6120j1,False,False
6138f1,False,False
6138f2,False,False
6140b1,False,False
6160q1,False,False
6160q2,False,False
6168a1,False,False
6171a1,False,False
6175a1,False,False
6175h1,False,False
6195e1,False,False
6195e2,False,False
6195e3,False,False
6195e4,False,False
6216i1,False,True
6216i2,False,True
6216i3,False,True
6216i4,False,True
6216j1,False,False
6216j2,False,False
6216r1,False,False
6216r2,False,False
6216u1,False,False
6216u2,False,False
6240r1,False,False
6240y1,False,False
6240y2,False,False
6256e1,False,False
6256e2,False,False
6256h1,False,False
6260a1,False,False
6260a2,False,False
6270d1,False,False
6270d2,False,False
6270e1,False,True
6270e2,False,True
6270f1,False,False
6270f2,False,False
6279c1,False,False
6279j1,False,False
6324d1,False,False
6330b1,False,False
6330b2,False,False
6330b3,False,False
6330b4,False,False
6336bd1,False,False
6336bd2,False,False
6336bd3,False,False
6336bd4,False,False
6336cc1,False,False
6336cc2,False,False
6336cc3,False,False
6336cc4,False,False
6342f1,False,False
6342f2,False,False
6342m1,False,False
6342n1,False,False
6355c1,False,False
6355c2,False,False
6370l1,False,False
6370l2,False,False
6370l3,False,False
6370l4,False,False
6384e1,False,False
6384e2,False,False
6384bg1,False,False
6384bg2,False,False
6390a1,False,False
6390a2,False,False
6400a1,False,False
6400a2,False,False
6400s1,False,False
6400s2,False,False
6400t1,False,False
6400t2,False,False
6414e1,False,False
6414j1,False,False
6426l1,False,False
6426bb1,False,False
6448k1,False,False
6468p1,False,False
6486c1,False,False
6486c2,False,False
6486n1,False,False
6486n2,False,False
6489d1,False,False
6489d2,False,False
6489d3,False,False
6489d4,False,False
6514b1,False,False
6525j1,False,False
6525j2,False,False
6525k1,False,False
6525k2,False,False
6564a1,False,False
6582e1,False,False
6594r1,False,False
6600q1,False,False
6600q2,False,False
6600q3,False,False
6600q4,False,False
6603a1,False,False
6608c1,False,False
6612d1,False,False
6629a1,False,False
6630j1,False,False
6630j3,False,False
6630j4,False,False
6690a1,False,False
6690a2,False,False
6690a3,False,False
6690a4,False,False
6720bb1,False,False
6720bb2,False,False
6720bb3,False,False
6720bb4,False,False
6720bo1,False,False
6720bo2,False,False
6720bo3,False,False
6720bo4,False,False
6720ck1,False,False
6720ck2,False,False
6720ck3,False,False
6720ck4,False,False
6768j1,False,False
6786a1,False,False
6786a2,False,False
6786h1,False,False
6786h2,False,False
6798h1,False,False
6800g1,False,False
6822a1,False,False
6822a2,False,False
6834m1,False,False
6834m2,False,False
6834p1,False,False
6834u1,False,False
6840m1,False,False
6840m2,False,False
6840m3,False,False
6840m4,False,False
6840p1,False,False
6840p2,False,False
6840q1,False,False
6840q2,False,False
6850h1,False,False
6850h2,False,False
6851a1,False,False
6851a2,False,False
6864f1,False,False
6864f2,False,False
6864n1,False,False
6864n2,False,False
6882h1,False,False
6894k1,False,False
6896a1,False,False
6896b1,False,False
6915d1,False,False
6915e1,False,False
6956a1,False,False
6962a1,False,False
6972c1,False,False
6975i1,False,False
6975i2,False,False
6981c1,False,False
6981c2,False,False
7030c1,False,False
7035b1,False,False
7035b2,False,False
7040m1,False,False
7040u1,False,False
7040y1,False,False
7050bj1,False,False
7084b1,False,False
7110m1,False,False
7110m2,False,False
7140m1,False,False
7140m2,False,False
7170g1,False,False
7170g2,False,False
7170g3,False,False
7170g4,False,False
7176b1,False,False
7176b2,False,False
7176d1,False,False
7176d2,False,False
7176k1,False,False
7176k2,False,False
7191e1,False,False
7200a1,False,False
7200a2,False,False
7200q1,False,False
7200q2,False,False
7200bd1,False,False
7200bd2,False,False
7200be1,False,False
7200be2,False,False
7200bg1,False,False
7200bg2,False,False
7200bg3,False,False
7200bg4,False,False
7215a1,False,False
7215b1,False,False
7215b2,False,False
7215b3,False,False
7215b4,False,False
7220e1,False,False
7230t1,False,False
7230t2,False,False
7239a1,False,False
7245m1,False,False
7245m2,False,False
7246a1,False,False
7248a1,False,False
7254c1,False,False
7254c2,False,False
7280j1,False,False
7280j2,False,False
7296k1,False,False
7296k2,False,False
7296m1,False,False
7296m2,False,False
7296o1,False,False
7296o2,False,False
7308a1,False,False
7308a2,False,False
7330a1,False,False
7330a2,False,False
7340a1,False,False
7350by1,False,False
7350cx1,False,False
7354a1,False,False
7360k1,False,False
7360u1,False,False
7368b1,False,False
7370d1,False,False
7378q1,False,False
7392f1,False,False
7392f2,False,False
7392f3,False,False
7392f4,False,False
7392j1,False,False
7392j2,False,False
7392j3,False,False
7392j4,False,False
7398g1,False,True
7412b1,False,False
7412b2,False,False
7425f1,False,False
7427a1,False,False
7434j1,False,False
7440b1,False,False
7440b2,False,False
7470i1,False,False
7490a1,False,False
7490h1,False,False
7514a1,False,False
7514a2,False,False
7550g1,False,False
7550g2,False,False
7550i1,False,False
7595e1,False,False
7595e2,False,False
7595e3,False,False
7595e4,False,False
7616b1,False,False
7616b2,False,False
7616k1,False,False
7616k2,False,False
7645a1,False,False
7645a2,False,False
7659b1,False,False
7672e1,False,False
7672e2,False,False
7690b1,False,False
7690b2,False,False
7700f1,False,False
7700g1,False,False
7700g2,False,False
7700i1,False,False
7708b1,False,False
7744a1,False,False
7744a2,False,False
7744t1,False,False
7744t2,False,False
7744t3,False,False
7744t4,False,False
7744bb1,False,False
7744bb2,False,False
7744bc1,False,False
7744bc2,False,False
7755i1,False,False
7762a1,False,False
7762b1,False,False
7770v1,False,False
7784a1,False,False
7791f1,False,False
7791f2,False,False
7791g1,False,False
7791g2,False,False
7791h1,False,False
7794e1,False,False
7794e2,False,False
7812g1,False,False
7822a1,False,False
7834a1,False,False
7842a1,False,False
7850b1,False,False
7850b2,False,False
7914g1,False,False
7920j1,False,False
7920j2,False,False
7920j3,False,False
7920j4,False,False
7942c1,False,False
7942c2,False,False
7950t1,False,False
7950u1,False,False
7950u2,False,False
7954b1,False,False
7954b2,False,False
7956a1,False,False
7956a2,False,False
7956b1,False,False
7956b2,False,False
7976a1,False,False
7980a1,False,False
7980a2,False,False
7992d1,False,False
7995g1,False,False
8010l1,False,False
8010l2,False,False
8016b1,False,False
8024a1,False,False
8024a2,False,False
8025b1,False,False
8025b2,False,False
8062e1,False,False
8070c1,False,False
8070c2,False,False
8094d1,False,False
8094d2,False,False
8118q1,False,False
8120a1,False,False
8120a2,False,False
8128b1,False,False
8128b2,False,False
8128b3,False,False
8128b4,False,False
8128l1,False,False
8128l2,False,False
8128l3,False,False
8128l4,False,False
8145a1,False,False
8160r1,False,False
8160r2,False,False
8160r3,False,False
8160r4,False,False
8175d1,False,False
8184h1,False,False
8184h2,False,False
8186a1,False,False
8190bk1,False,False
8190bk2,False,False
8200k1,False,False
8200k2,False,False
8205b1,False,False
8208q1,False,False
8208s1,False,False
8215b1,False,False
8218d1,False,False
8234e1,False,False
8245b1,False,False
8245b2,False,False
8272o1,False,False
8274a1,False,False
8274a2,False,False
8274g1,False,False
8295b1,False,False
8295b2,False,False
8355a1,False,False
8355a2,False,False
8355a3,False,False
8355a4,False,False
8384c1,False,False
8384d1,False,False
8384o1,False,False
8384p1,False,True
8400d1,False,False
8400d2,False,False
8400d3,False,False
8400d4,False,False
8400m1,False,False
8400m2,False,False
8400bb1,False,False
8400bb2,False,False
8415k1,False,False
8415k2,False,False
8415k3,False,False
8415k4,False,False
8432f1,False,False
8454a1,False,False
8454a2,False,False
8463f1,False,False
8463f2,False,False
8496g1,False,False
8503c1,False,False
8515b1,False,False
8526bb1,False,False
8526bb2,False,False
8530c1,False,False
8536c1,False,False
8536c2,False,False
8550u1,False,False
8550u2,False,False
8570l1,False,False
8592o1,False,False
8602c1,False,False
8602c2,False,False
8602c3,False,False
8602c4,False,False
8624e1,False,False
8624e2,False,False
8624h1,False,False
8624h2,False,False
8624j1,False,False
8624j2,False,False
8646j1,False,False
8646j2,False,False
8671d1,False,False
8671d2,False,False
8679a1,False,False
8679a2,False,False
8680g1,False,False
8694a1,False,True
8694e1,False,False
8694h1,False,False
8694l1,False,False
8700f1,False,False
8700l1,False,False
8700l2,False,False
8715e1,False,False
8715e2,False,False
8715j1,False,False
8715j3,False,False
8715j4,False,False
8768a1,False,False
8768a2,False,False
8770a1,False,False
8785b1,False,False
8811d1,False,False
8834b1,False,False
8834b2,False,False
8835c1,False,False
8835c3,False,False
8844e1,False,False
8844e2,False,False
8850v1,False,False
8850bc1,False,False
8880g1,False,False
8880g2,False,False
8880g3,False,False
8880g4,False,False
8880t1,False,True
8880t2,False,True
8890c1,False,False
8890c2,False,False
8890k1,False,False
8925m1,False,False
8925v1,False,False
8925bc1,False,False
8930c1,False,False
8964b1,False,False
8976ba1,False,False
8979c1,False,False
8979c2,False,False
8990c1,False,False
8990c2,False,False
8990c3,False,False
8990c4,False,False
9022d1,False,False
9024bk1,False,False
9024bp1,False,False
9026a1,False,False
9026a2,False,False
9046a1,False,False
9046b1,False,False
9060e1,False,False
9060e2,False,False
9066c1,False,False
9075k1,False,False
9075k3,False,False
9085d1,False,False
9102h1,False,False
9114g1,False,False
9114g2,False,False
9114n1,False,False
9114n2,False,False
9114s1,False,False
9114s3,False,False
9114s4,False,False
9120o1,False,False
9120o2,False,False
9140b1,False,False
9140b2,False,False
9144b1,False,False
9144b2,False,False
9156e1,False,False
9156e2,False,False
9156i1,False,False
9156i2,False,False
9156k1,False,False
9164b1,False,False
9168f1,False,False
9168f2,False,False
9194b1,False,False
9200z1,False,False
9204e1,False,False
9204e2,False,False
9206a1,False,False
9210b1,False,False
9210b2,False,False
9234c1,False,False
9234d1,False,False
9252c1,False,False
9306i1,False,False
9306i2,False,False
9329a1,False,False
9376a1,False,False
9382a1,False,False
9396g1,False,True
9405a1,False,False
9405d1,False,False
9408be1,False,False
9408be2,False,False
9408bh1,False,False
9408bh2,False,False
9410a1,False,False
9425f1,False,False
9450x1,False,False
9450dg1,False,False
9459b1,False,False
9471c1,False,False
9474c1,False,False
9482b1,False,False
9495d1,False,False
9495d2,False,False
9495d3,False,False
9495d4,False,False
9495e1,False,False
9530c1,False,False
9568f1,False,False
9576t1,False,False
9576t2,False,False
9594b1,False,False
9594d1,False,False
9594d2,False,False
9594l1,False,False
9594n1,False,False
9594n2,False,False
9600d1,False,False
9600d2,False,False
9600e1,False,False
9600e2,False,False
9636a1,False,False
9636a2,False,False
9642a1,False,False
9642a2,False,False
9674a1,False,False
9680g1,False,False
9680g3,False,False
9680g4,False,False
9690h1,False,False
9690h2,False,False
9690h3,False,False
9690h4,False,False
9696g1,False,False
9700b1,False,False
9744t1,False,False
9744t2,False,False
9766a1,False,True
9786e1,False,False
9786e2,False,False
9786e3,False,False
9786e4,False,False
9800p1,False,False
9807a1,False,False
9807a2,False,False
9834i1,False,False
9840d1,False,False
9840d2,False,False
9840d3,False,False
9840d4,False,False
9870g1,False,False
9870g4,False,False
9870n1,False,False
9870n2,False,False
9870n3,False,False
9870n4,False,False
9870q1,False,False
9870q2,False,False
9900m1,False,False
9900be1,False,False
9918d1,False,False
9918l1,False,False
9934b1,False,False
9936bj1,False,False
9936bn1,False,False
9941a1,False,False
9942a1,False,False
9942a2,False,False
9944c1,False,False
9944c2,False,False
9944c3,False,False
9944c4,False,False
9950n1,False,False
9950n2,False,False
9994g1,False,False
9996n1,False,False
9998a1,False,False
9999i1,False,False
9999k1,False,False
